PI-content,CF-content,Sizing agent-content,GP-content,TS_pred,TC_pred,Pareto_optimal
0.96,0.04,0.045,0,77.32035,3.0109346,FALSE
0.96,0.04,0.05,0,75.198715,2.693888,FALSE
0.96,0.04,0.055,0,75.198715,2.693888,FALSE
0.98,0,0,0.02,80.831764,2.3198664,FALSE
0.98,0,0.005,0.02,80.831764,2.3198664,FALSE
0.98,0,0.01,0.02,85.599625,2.482929,FALSE
0.98,0,0.015,0.02,85.599625,2.482929,FALSE
0.98,0,0.02,0.02,85.75249,3.3223045,FALSE
0.98,0,0.025,0.02,85.75249,3.3223045,FALSE
0.98,0,0.04,0.02,83.9065,2.969916,FALSE
0.98,0,0.045,0.02,83.9065,2.969916,FALSE
0.98,0,0.05,0.02,82.49766,2.6528695,FALSE
0.98,0,0.055,0.02,82.49766,2.6528695,FALSE
0.98,0.01,0,0.01,80.831764,2.3198664,FALSE
0.98,0.01,0.005,0.01,80.831764,2.3198664,FALSE
0.98,0.01,0.01,0.01,85.599625,2.482929,FALSE
0.98,0.01,0.015,0.01,85.599625,2.482929,FALSE
0.98,0.01,0.02,0.01,85.75249,3.3223045,FALSE
0.98,0.01,0.025,0.01,85.75249,3.3223045,FALSE
0.98,0.01,0.04,0.01,83.9065,2.969916,FALSE
0.98,0.01,0.045,0.01,83.9065,2.969916,FALSE
0.98,0.01,0.05,0.01,82.49766,2.6528695,FALSE
0.98,0.01,0.055,0.01,82.49766,2.6528695,FALSE
0.98,0.02,0,0,80.831764,2.3198664,FALSE
0.98,0.02,0.005,0,80.831764,2.3198664,FALSE
0.98,0.02,0.01,0,85.599625,2.482929,FALSE
0.98,0.02,0.015,0,85.599625,2.482929,FALSE
0.98,0.02,0.02,0,85.75249,3.3223045,FALSE
0.98,0.02,0.025,0,85.75249,3.3223045,FALSE
0.98,0.02,0.04,0,83.9065,2.969916,FALSE
0.98,0.02,0.045,0,83.9065,2.969916,FALSE
0.98,0.02,0.05,0,82.49766,2.6528695,FALSE
0.98,0.02,0.055,0,82.49766,2.6528695,FALSE
