learning_rate,max_depth,subsample,n_estimators,reg_lambda,colsample_bytree,LOO-train-RMSE,LOO-train-R2,LOO-val-RMSE,LOO-val-R2,test-RMSE,test-R2,
0.1,5,0.8,100,5,0.8,3.480492274,0.951330739,9.399776697,,3.440958436,0.926105276,
0.01,4,0.7,400,5,0.8,8.162804488,0.73279676,9.363827934,,3.442936716,0.926020285,
0.01,7,0.7,200,1,0.6,7.025972401,0.801572857,9.539952393,,3.443909334,0.925978481,
0.01,8,0.7,200,1,0.6,7.025917579,0.801575889,9.54000556,,3.443909334,0.925978481,
0.01,6,0.7,200,1,0.6,7.025931989,0.801575176,9.538938875,,3.443968288,0.925975947,
0.01,5,0.7,200,1,0.6,7.028622972,0.801422358,9.533775921,,3.449218364,0.925750086,
0.01,5,0.7,400,5,0.8,8.157328423,0.733154348,9.365951529,,3.453149079,0.92558076,
0.01,6,0.7,400,5,0.8,8.157098225,0.733168395,9.364606371,,3.453491089,0.925566018,
0.01,7,0.7,400,5,0.8,8.15709837,0.733168153,9.364605179,,3.453491089,0.925566018,
0.01,8,0.7,400,5,0.8,8.15709837,0.733168153,9.364605179,,3.453491089,0.925566018,
0.3,4,0.6,100,10,1,2.941665384,0.965171555,8.806587095,,3.454189382,0.925535914,
0.2,5,0.8,100,10,0.8,3.037852561,0.962872369,9.561123133,,3.456781873,0.925424096,
0.2,8,0.6,200,10,1,1.860227123,0.985874668,8.887989998,,3.457183841,0.925406751,
0.2,7,0.6,200,10,1,1.860942594,0.985864879,8.888858557,,3.457373764,0.925398555,
0.3,5,0.9,100,3,1,0.03816979,0.999993554,8.993721247,,3.457722627,0.925383499,
0.4,8,0.6,100,10,0.8,1.925215846,0.984991385,8.996693249,,3.458149009,0.925365096,
0.01,6,0.8,200,1,0.6,6.559844285,0.827065134,9.604847775,,3.459635136,0.925300934,
0.01,7,0.8,200,1,0.6,6.559850599,0.827064998,9.603714094,,3.459665735,0.925299612,
0.01,8,0.8,200,1,0.6,6.559848553,0.827065108,9.603723631,,3.459665735,0.925299612,
0.1,8,0.8,200,10,0.8,3.011761749,0.963482779,9.114109039,,3.460715302,0.925254281,
0.1,7,0.8,200,10,0.8,3.012527054,0.963463107,9.115051031,,3.460717927,0.925254168,
0.01,5,0.8,200,1,0.6,6.562371778,0.826930944,9.591190453,,3.461718479,0.925210941,
0.3,5,0.6,100,10,1,2.910252133,0.965929059,8.701985235,,3.466873041,0.924988051,
0.3,5,0.9,200,3,1,0.001397229,0.999999992,8.994560242,,3.472800128,0.924731346,
0.3,5,0.9,300,3,1,0.001176361,0.999999994,8.994589567,,3.47299855,0.924722744,
0.3,5,0.9,400,3,1,0.001099004,0.999999995,8.994643927,,3.473248618,0.924711903,
0.1,5,0.8,200,10,0.8,3.028749627,0.963056984,9.186031103,,3.476567697,0.924567942,
0.2,6,0.7,100,10,0.8,3.795352673,0.942019344,9.412451267,,3.478882376,0.924467464,
0.2,5,0.7,100,10,0.8,3.794774002,0.942028487,9.39044714,,3.47898595,0.924462967,
0.2,7,0.7,100,10,0.8,3.7922364,0.942111962,9.418804169,,3.47904471,0.924460415,
0.2,8,0.7,100,10,0.8,3.79214479,0.942114872,9.418739319,,3.47904471,0.924460415,
0.01,7,0.6,400,1,1,4.016982715,0.935148358,8.360350723,,3.495556641,0.923741675,
0.4,7,0.6,100,10,0.8,1.925207469,0.984991638,8.996107216,,3.50016955,0.923540274,
0.01,8,0.6,400,1,1,4.016118407,0.935177475,8.352042789,,3.502685307,0.923430323,
0.2,5,0.9,200,3,1,0.008115891,0.999999674,8.772706032,,3.505662941,0.923300084,
0.2,5,0.9,300,3,1,0.001455346,0.999999991,8.771640062,,3.505682152,0.923299243,
0.2,5,0.9,400,3,1,0.001236996,0.999999994,8.771748066,,3.50592221,0.923288738,
0.01,6,0.6,400,1,1,4.021394871,0.935004646,8.369808311,,3.51033969,0.923095303,
0.1,6,0.7,200,10,0.8,3.726810928,0.944089632,9.0898211,,3.514619004,0.922907686,
0.1,7,0.7,200,10,0.8,3.726717712,0.944095377,9.069881678,,3.51546276,0.922870666,
0.1,8,0.7,200,10,0.8,3.726721138,0.944095259,9.069957018,,3.515547799,0.922866935,
0.2,4,0.7,100,10,0.8,3.847789673,0.940410306,9.446600676,,3.520918834,0.922631068,
0.2,3,0.6,100,10,1,4.71579022,0.91074282,8.736430168,,3.522190222,0.922575183,
0.01,3,0.7,400,5,0.8,8.216299498,0.729255294,9.378276815,,3.538184254,0.921870424,
0.1,5,0.7,200,10,0.8,3.731835247,0.943944396,9.109769344,,3.542451128,0.92168187,
0.1,8,0.6,100,5,1,4.910913859,0.903260415,8.670448542,,3.545574854,0.921543688,
0.1,6,0.6,100,5,1,4.912710369,0.903190282,8.679361582,,3.546717278,0.92149312,
0.4,5,0.6,100,5,1,0.43908012,0.999198308,8.644373894,,3.550242858,0.921336965,
0.3,5,0.6,100,3,1,0.283766029,0.999658755,8.757251501,,3.551981894,0.921259882,
0.4,7,0.6,200,10,1,0.350136941,0.99947993,8.784364691,,3.555518243,0.921103017,
0.01,4,0.8,300,3,0.6,7.544736232,0.771519358,9.44802331,,3.568214017,0.920538572,
0.4,3,0.6,100,10,1,2.071386744,0.982704395,8.790163155,,3.569644245,0.920474859,
0.4,8,0.6,200,10,1,0.350569056,0.99947852,8.784677734,,3.570711171,0.920427314,
0.01,4,0.9,300,5,0.8,8.465763634,0.712559818,9.777159204,,3.571156146,0.92040748,
0.1,7,0.6,100,5,0.8,4.876295083,0.904412508,9.103512287,,3.571721878,0.920382261,
0.1,8,0.6,100,5,0.8,4.876226912,0.904415401,9.103568316,,3.57185271,0.920376428,
0.1,6,0.6,100,5,0.8,4.87573827,0.904433965,9.105489969,,3.572456109,0.920349523,
0.1,3,0.7,100,10,0.8,6.817186549,0.813530694,9.44794404,,3.578629377,0.920074011,
0.1,4,0.8,200,10,0.8,3.087483232,0.961608844,9.285666466,,3.581595834,0.919941449,
0.1,6,0.6,100,10,0.8,7.356408708,0.782909417,9.19207942,,3.583567974,0.919853259,
0.1,7,0.6,100,10,0.8,7.356406961,0.782909505,9.192086096,,3.583665825,0.919848882,
0.1,8,0.6,100,10,0.8,7.356406961,0.782909505,9.192086096,,3.583665825,0.919848882,
0.01,6,0.6,400,5,0.8,8.708953638,0.695723747,9.434022179,,3.585775884,0.919754468,
0.01,7,0.6,400,5,0.8,8.708965484,0.695722858,9.433980455,,3.585775884,0.919754468,
0.01,8,0.6,400,5,0.8,8.708965484,0.695722858,9.433980455,,3.585775884,0.919754468,
0.01,5,0.6,400,5,0.8,8.710209241,0.695634058,9.434589138,,3.586161148,0.919737224,
0.01,5,0.9,300,5,0.8,8.457628655,0.713109065,9.763526907,,3.586966857,0.919701154,
0.01,4,0.6,400,5,0.8,8.714299854,0.695350558,9.439833155,,3.587267303,0.919687702,
0.1,5,0.6,100,10,0.8,7.357236392,0.782857553,9.196528072,,3.589352073,0.919594326,
0.01,5,0.6,400,1,1,4.03851982,0.934445021,8.381080027,,3.591529391,0.919496748,
0.4,4,0.6,100,10,0.8,1.97363722,0.984216468,9.000958557,,3.591923226,0.919479092,
0.01,6,0.9,300,5,0.8,8.45712434,0.713142508,9.762500277,,3.593855523,0.919392435,
0.01,7,0.9,300,5,0.8,8.457124699,0.713142481,9.762500277,,3.593855523,0.919392435,
0.01,8,0.9,300,5,0.8,8.457124699,0.713142481,9.762500277,,3.593855523,0.919392435,
0.2,6,0.6,200,10,1,1.859939655,0.985873797,8.860372066,,3.595283423,0.919328369,
0.1,4,0.8,100,5,0.8,3.578847139,0.948563507,9.502851486,,3.596628766,0.919267983,
0.1,4,0.6,100,10,0.8,7.356235253,0.782935724,9.171301241,,3.60037235,0.919099834,
0.3,7,0.6,100,10,0.8,2.953317548,0.964831494,9.059540033,,3.603417785,0.918962915,
0.3,8,0.6,100,10,0.8,2.953323525,0.964831346,9.059580088,,3.60412587,0.918931064,
0.01,5,0.8,300,3,0.6,7.536310559,0.772032758,9.458512659,,3.604471269,0.918915525,
0.2,4,0.8,100,10,0.8,3.112844101,0.961013972,9.536142349,,3.60571699,0.918859469,
0.01,6,0.8,300,3,0.6,7.536572712,0.772015582,9.45580327,,3.605966209,0.918848252,
0.01,7,0.8,300,3,0.6,7.536573407,0.772015542,9.455800648,,3.605966209,0.918848252,
0.01,8,0.8,300,3,0.6,7.536573407,0.772015542,9.455800648,,3.605966209,0.918848252,
0.1,7,0.6,100,5,1,4.911845075,0.903224996,8.67678237,,3.608117359,0.9187514,
0.3,6,0.6,100,10,0.8,2.951591885,0.964875189,9.048204899,,3.609701417,0.918680044,
0.1,6,0.6,200,10,1,4.597180909,0.914827545,8.665015335,,3.610643064,0.918637611,
0.3,5,0.6,100,10,0.8,2.953949385,0.964825252,9.042631865,,3.611335036,0.918606422,
0.3,5,0.6,200,3,1,0.018608992,0.999998255,8.728196859,,3.612389467,0.918558885,
0.1,4,0.7,200,10,0.8,3.768749098,0.942814847,9.13649559,,3.620536291,0.918191132,
0.1,4,0.6,100,5,0.8,4.919060391,0.902732511,9.146492958,,3.62421219,0.918024928,
0.3,5,0.6,300,3,1,0.002209459,0.999999975,8.72901082,,3.625606842,0.917961825,
0.3,5,0.6,400,3,1,0.001174231,0.999999994,8.728781223,,3.626774516,0.917908974,
0.1,5,0.6,100,5,1,4.915530925,0.903073413,8.700304508,,3.634686697,0.917550403,
0.1,7,0.6,200,10,1,4.600377764,0.914718154,8.660825844,,3.637380118,0.917428162,
0.1,8,0.6,200,10,1,4.600375401,0.914718235,8.660824652,,3.637380118,0.917428162,
0.01,3,0.6,400,5,0.8,8.754382976,0.692519523,9.478606453,,3.639590725,0.917327766,
0.1,3,0.8,100,10,0.8,6.210446911,0.845261562,9.487112522,,3.640561082,0.917283677,
0.4,6,0.6,200,10,1,0.352313117,0.999474044,8.791903248,,3.643542367,0.917148148,
0.3,3,0.6,100,10,1,3.07045164,0.962081656,8.808665867,,3.643755896,0.917138436,
0.1,5,0.6,100,5,0.8,4.883396534,0.904142851,9.119490862,,3.646281563,0.917023526,
0.3,4,0.6,100,3,1,0.336067854,0.999525883,8.846429586,,3.653140669,0.916711054,
0.01,3,0.9,300,5,0.8,8.543786619,0.707217254,9.822663298,,3.653695974,0.916685731,
0.01,4,0.8,400,5,0.6,7.835294391,0.75362508,9.502761116,,3.654987156,0.916626836,
0.2,6,0.6,100,5,1,2.090503104,0.982391915,8.329741716,,3.657782797,0.916499245,
0.2,4,0.6,100,10,0.8,4.616229781,0.914329402,9.116451502,,3.658107778,0.916484407,
0.1,5,0.7,100,1,1,0.579483535,0.998634137,8.718897343,,3.668877469,0.915991933,
0.01,5,0.8,400,5,0.6,7.831098561,0.753890045,9.491572371,,3.669250943,0.915974829,
0.01,6,0.8,400,5,0.6,7.831097427,0.75389007,9.490057936,,3.669677557,0.915955289,
0.01,7,0.8,400,5,0.6,7.831097315,0.753890077,9.490056744,,3.669677557,0.915955289,
0.01,8,0.8,400,5,0.6,7.831097315,0.753890077,9.490056744,,3.669677557,0.915955289,
0.3,8,0.6,200,10,1,0.770859386,0.997536202,8.950067158,,3.682442339,0.915369582,
0.3,7,0.6,200,10,1,0.770342179,0.997538732,8.953510637,,3.683977434,0.915299008,
0.4,4,0.6,200,10,1,0.38640177,0.99936648,8.853752251,,3.684463248,0.915276667,
0.1,7,0.8,100,3,0.8,1.888146061,0.985657386,9.448341131,,3.685162598,0.915244501,
0.01,4,0.6,400,1,1,4.118183553,0.931821601,8.461922045,,3.686378325,0.915188571,
0.4,3,0.6,100,10,0.8,2.1494105,0.981272698,9.123443718,,3.687323285,0.915145084,
0.2,7,0.6,200,10,0.8,1.981984176,0.983967373,8.978887081,,3.687415886,0.915140822,
0.2,8,0.6,200,10,0.8,1.979657985,0.984001829,8.982859373,,3.687415886,0.915140822,
0.3,6,0.6,200,10,1,0.770092618,0.997543221,8.945261116,,3.68754421,0.915134916,
0.1,8,0.8,100,3,0.8,1.885057244,0.985705798,9.438357353,,3.688917139,0.915071711,
0.1,4,0.6,100,5,1,4.934834872,0.902307027,8.703322411,,3.693589164,0.914856451,
0.2,6,0.6,200,10,0.8,1.984493724,0.983936043,8.960059881,,3.695823664,0.914753402,
0.4,5,0.6,100,10,0.8,1.933975198,0.984860325,8.991194601,,3.697611523,0.914670905,
0.4,3,0.6,100,3,1,0.256249935,0.999706648,8.740962744,,3.699676646,0.914575566,
0.1,3,0.6,100,10,0.8,7.403295601,0.780093544,9.243131752,,3.702579121,0.914441479,
0.1,5,0.6,200,10,1,4.597063499,0.914840101,8.676344509,,3.703099383,0.914417433,
0.1,6,0.8,100,3,0.8,1.899443778,0.985485491,9.41298461,,3.704029477,0.914374436,
0.01,4,0.9,200,1,0.6,6.193535251,0.845749862,9.747883673,,3.704484841,0.914353382,
0.2,8,0.6,100,3,1,0.907817652,0.996621416,8.670350313,,3.716892153,0.913778714,
0.4,5,0.6,200,5,1,0.034014317,0.999993757,8.6452353,,3.717954026,0.913729442,
0.2,7,0.6,100,5,1,2.089079518,0.982414215,8.344781637,,3.719363151,0.913664036,
0.2,8,0.6,100,5,1,2.089198001,0.982410906,8.345133543,,3.71951629,0.913656926,
0.2,6,0.8,200,10,0.8,0.871066066,0.996889481,9.430634499,,3.720184715,0.91362589,
0.2,5,0.6,200,10,0.8,1.995316999,0.983772295,9.0305655,,3.720251465,0.913622791,
0.01,8,0.6,300,1,1,5.273943094,0.888205887,8.545587053,,3.721760327,0.913552711,
0.01,7,0.6,300,1,1,5.273862236,0.888208104,8.550419798,,3.72312645,0.913489236,
0.3,3,0.6,100,10,0.8,3.169579431,0.959463998,9.228110313,,3.724648579,0.913418485,
0.2,7,0.8,200,10,0.8,0.864200642,0.996940438,9.429028034,,3.725510625,0.913378403,
0.3,4,0.6,100,10,0.8,2.998163045,0.963790677,9.087605114,,3.725953264,0.913357818,
0.3,4,0.9,100,3,1,0.08995524,0.999964025,9.136316061,,3.726690262,0.913323539,
0.01,3,0.8,300,3,0.6,7.637604331,0.765831842,9.459976187,,3.727488295,0.913286413,
0.1,4,0.6,200,10,1,4.609166623,0.914402226,8.634275551,,3.728663425,0.91323173,
0.01,6,0.6,300,1,1,5.275516206,0.888138056,8.553664675,,3.729614569,0.913187457,
0.2,7,0.6,100,3,1,0.907578692,0.996623055,8.657407045,,3.729811255,0.9131783,
0.2,7,0.7,100,10,1,3.79726128,0.942044076,8.853636856,,3.731505105,0.913099424,
0.2,8,0.7,100,10,1,3.797117257,0.94204858,8.852856274,,3.731571742,0.91309632,
0.2,5,0.8,200,10,0.8,0.913198327,0.996583825,9.47083354,,3.731622416,0.91309396,
0.2,6,0.7,100,10,1,3.800398334,0.941950561,8.881805773,,3.732018653,0.913075503,
0.01,6,0.8,300,5,0.8,8.831263929,0.687252213,9.642244568,,3.732091393,0.913072114,
0.01,7,0.8,300,5,0.8,8.831264096,0.6872522,9.642244568,,3.732091393,0.913072114,
0.01,8,0.8,300,5,0.8,8.831264096,0.6872522,9.642244568,,3.732091393,0.913072114,
0.01,5,0.8,300,5,0.8,8.831375277,0.687244568,9.644745579,,3.732876933,0.913035517,
0.4,8,0.6,100,5,1,0.430742232,0.999228293,8.730778456,,3.733288715,0.913016329,
0.01,3,0.9,200,1,0.6,6.424198818,0.83407456,9.788362131,,3.73707418,0.912839841,
0.2,8,0.8,200,10,0.8,0.862184463,0.99695206,9.430491686,,3.739566405,0.91272355,
0.3,7,0.6,100,5,1,0.930526255,0.996469741,8.707105637,,3.740169659,0.912695389,
0.3,6,0.6,100,5,1,0.933201821,0.996436458,8.70162344,,3.741257596,0.912644592,
0.4,5,0.6,200,10,1,0.361421038,0.999445259,8.818744888,,3.742634486,0.912580281,
0.01,4,0.8,300,5,0.8,8.83694129,0.68685127,9.662309637,,3.742638987,0.912580071,
0.1,3,0.6,100,5,0.8,5.091471682,0.895761279,9.270255804,,3.744725333,0.912482579,
0.1,5,0.6,100,3,1,3.153066362,0.960033605,8.350553036,,3.744865752,0.912476015,
0.1,8,0.6,300,10,0.8,3.02526206,0.963129659,8.764840841,,3.747070208,0.912372941,
0.4,5,0.6,300,5,1,0.004565386,0.99999987,8.636008024,,3.752660646,0.912111276,
0.01,5,0.8,300,5,0.6,9.050833461,0.671262287,9.948174219,,3.753082173,0.91209153,
0.01,3,0.8,400,5,0.6,7.896802022,0.749716972,9.507812967,,3.753271165,0.912082676,
0.01,6,0.8,300,5,0.6,9.050814879,0.671263606,9.94811676,,3.753403604,0.912076472,
0.01,7,0.8,300,5,0.6,9.050814879,0.671263606,9.94811676,,3.753403604,0.912076472,
0.01,8,0.8,300,5,0.6,9.050814879,0.671263606,9.94811676,,3.753403604,0.912076472,
0.4,5,0.6,400,5,1,0.001457286,0.999999991,8.63436079,,3.754149806,0.912041509,
0.1,6,0.6,300,10,0.8,3.025167378,0.963133004,8.76394105,,3.75612947,0.911948718,
0.4,5,0.7,100,10,0.8,1.326582022,0.992863977,9.719397783,,3.756597364,0.91192678,
0.1,8,0.6,200,5,1,2.107721128,0.981980525,8.628100157,,3.758388154,0.91184279,
0.1,7,0.6,300,10,0.8,3.025217436,0.963130597,8.764784098,,3.758744614,0.911826067,
0.01,4,0.8,300,5,0.6,9.05485395,0.670975081,9.95939682,,3.763314501,0.911611533,
0.3,4,0.9,200,3,1,0.00157221,0.999999989,9.140191078,,3.76406638,0.911576211,
0.3,4,0.9,300,3,1,0.001216199,0.999999994,9.140132427,,3.764331082,0.911563774,
0.3,4,0.9,400,3,1,0.001125731,0.999999995,9.140226841,,3.764622397,0.911550085,
0.3,7,0.8,100,3,1,0.052253216,0.999988268,8.942668438,,3.765664686,0.911501101,
0.1,6,0.7,100,1,1,0.524808719,0.998884005,8.508250713,,3.766402543,0.911466416,
0.2,4,0.9,100,3,1,0.397056136,0.999337581,9.027934074,,3.773010875,0.911155471,
0.01,5,0.9,200,1,0.6,6.153924462,0.847721768,9.850282774,,3.775205979,0.911052063,
0.3,6,0.8,100,3,1,0.059095964,0.999984931,8.881677389,,3.775390552,0.911043365,
0.4,7,0.6,300,10,1,0.090954384,0.999962948,8.700482836,,3.775636922,0.911031755,
0.3,7,0.8,200,3,1,0.001362325,0.999999992,8.946993828,,3.776944174,0.910970137,
0.3,7,0.8,300,3,1,0.001117543,0.999999995,8.947230339,,3.777084925,0.910963501,
0.3,7,0.8,400,3,1,0.001049246,0.999999995,8.947194576,,3.777258526,0.910955316,
0.01,3,0.6,400,1,1,4.402156528,0.922003554,8.545274134,,3.777747386,0.910932266,
0.01,3,0.8,300,5,0.8,8.893334931,0.682807999,9.684772959,,3.78193324,0.910734778,
0.1,6,0.9,100,10,0.8,5.493896053,0.878751119,9.576249838,,3.782618061,0.910702447,
0.1,7,0.9,100,10,0.8,5.493949821,0.878748483,9.574943066,,3.782850717,0.910691462,
0.1,8,0.9,100,10,0.8,5.493949821,0.878748483,9.574943066,,3.782850717,0.910691462,
0.3,6,0.8,200,3,1,0.001424398,0.999999991,8.887106657,,3.784641499,0.910606885,
0.3,6,0.8,300,3,1,0.001135352,0.999999995,8.8873384,,3.785073016,0.910586499,
0.3,6,0.8,400,3,1,0.001065306,0.999999995,8.887345552,,3.785285787,0.910576447,
0.01,7,0.9,200,1,0.6,6.148904881,0.847968737,9.853780136,,3.785409954,0.91057058,
0.01,8,0.9,200,1,0.6,6.148896603,0.847969128,9.853775845,,3.785409954,0.91057058,
0.01,6,0.9,200,1,0.6,6.149154107,0.847956685,9.854411707,,3.785423206,0.910569954,
0.2,5,0.6,300,10,1,0.830973949,0.997163182,8.876950979,,3.787283487,0.910482034,
0.1,5,0.8,100,3,0.8,1.954106758,0.984637054,9.455466747,,3.787626776,0.910465805,
0.2,6,0.7,100,1,1,0.033796877,0.999995113,8.922294378,,3.788640062,0.910417894,
0.4,8,0.6,300,10,1,0.091117213,0.999962823,8.699100008,,3.789157182,0.910393438,
0.3,8,0.6,100,5,1,0.929590526,0.996475881,8.709333897,,3.790747827,0.91031819,
0.4,7,0.6,100,5,1,0.43176134,0.999224874,8.733217001,,3.791811638,0.910267848,
0.1,8,0.6,300,10,1,2.987558167,0.964026541,8.727091904,,3.792645946,0.910228356,
0.1,7,0.6,200,5,1,2.107827127,0.981978676,8.62888813,,3.795193604,0.91010771,
0.3,5,0.6,200,10,1,0.777370929,0.997491707,8.964258308,,3.796488385,0.910046363,
0.1,5,0.6,300,10,0.8,3.034610091,0.962900402,8.783250093,,3.797794685,0.90998445,
0.4,6,0.6,100,5,1,0.430365867,0.999230551,8.700161457,,3.799972232,0.909881196,
0.1,5,0.9,100,10,0.8,5.496592299,0.878642305,9.589628935,,3.805342278,0.909626307,
0.4,4,0.8,100,10,0.8,0.979571023,0.996076113,9.836235046,,3.805618361,0.909613193,
0.2,6,0.7,200,1,1,0.000946594,0.999999996,8.920843124,,3.80923335,0.909441394,
0.2,6,0.7,300,1,1,0.000825232,0.999999997,8.920900345,,3.809427389,0.909432167,
0.2,6,0.7,400,1,1,0.000786058,0.999999997,8.920884371,,3.809524504,0.90942755,
0.1,8,0.7,100,1,1,0.506348208,0.998963158,8.452950001,,3.810431779,0.909384403,
0.2,6,0.6,100,3,1,0.917458552,0.996552044,8.728688717,,3.81077958,0.90936786,
0.1,7,0.6,300,10,1,2.987598307,0.964025667,8.725590582,,3.811170355,0.909349272,
0.4,6,0.7,100,10,0.8,1.31764909,0.992950908,9.761223793,,3.81131243,0.909342513,
0.2,7,0.7,200,10,1,1.184870735,0.994292075,8.891463156,,3.811965298,0.909311451,
0.1,6,0.6,200,5,1,2.111565142,0.981915771,8.671694756,,3.812431301,0.909289277,
0.3,4,0.6,200,3,1,0.027315885,0.999996484,8.826762676,,3.814210081,0.909204611,
0.1,5,0.6,100,1,1,0.93656062,0.996426081,8.514502048,,3.814977262,0.909168082,
0.2,5,0.7,100,10,1,3.792776001,0.942179279,8.91106617,,3.815281822,0.909153579,
0.1,7,0.7,100,1,1,0.510018794,0.998948683,8.471312523,,3.815504763,0.909142962,
0.1,3,0.6,200,10,0.8,4.733549078,0.909768446,8.909477472,,3.820235202,0.908917534,
0.01,5,0.6,300,1,1,5.285219743,0.887723534,8.563616505,,3.821135325,0.908874608,
0.4,6,0.6,300,10,1,0.093432174,0.999960901,8.711477509,,3.823022694,0.908784566,
0.3,4,0.6,200,10,1,0.812157394,0.997253158,9.082618351,,3.826369187,0.908624805,
0.2,4,0.8,200,10,0.8,1.017962496,0.995736733,9.471436262,,3.827623493,0.908564889,
0.4,7,0.7,100,3,1,0.035149652,0.999994247,9.271249771,,3.827967872,0.908548435,
0.01,4,0.7,300,5,0.6,9.502915909,0.637552547,9.999275188,,3.829070908,0.908495723,
0.1,3,0.6,200,10,1,4.730857599,0.909879678,8.662041063,,3.82907222,0.908495661,
0.1,6,0.6,100,3,1,3.146451095,0.960194687,8.415792227,,3.829207256,0.908489206,
0.3,7,0.6,100,1,1,0.012628572,0.999999179,8.766730785,,3.831522171,0.908378529,
0.3,5,0.7,100,10,1,2.15092295,0.981379445,8.700001831,,3.831526451,0.908378324,
0.1,6,0.6,100,1,1,0.895942603,0.996734612,8.496233225,,3.831780781,0.90836616,
0.01,3,0.8,300,5,0.6,9.101130317,0.667587647,9.995895128,,3.832260504,0.908343215,
0.4,7,0.6,400,10,1,0.021997803,0.999997704,8.660249701,,3.832447175,0.908334285,
0.4,8,0.7,100,10,0.8,1.318284014,0.992939357,9.760971069,,3.83248655,0.908332402,
0.3,4,0.6,300,3,1,0.003125119,0.999999952,8.826414108,,3.833701848,0.908274256,
0.4,7,0.7,200,3,1,0.001260721,0.999999993,9.269030094,,3.833981266,0.908260885,
0.4,7,0.7,300,3,1,0.001030576,0.999999996,9.26914382,,3.834207403,0.908250062,
0.1,4,0.7,100,5,0.8,4.25602433,0.92720509,9.337277174,,3.834307609,0.908245267,
0.4,7,0.7,400,3,1,0.00097786,0.999999996,9.269113302,,3.834475281,0.908237242,
0.3,4,0.6,400,3,1,0.001215897,0.999999994,8.82623291,,3.835143583,0.908205253,
0.4,7,0.7,100,10,0.8,1.318405438,0.992938061,9.760784864,,3.835983987,0.908165018,
0.3,7,0.6,300,1,1,0.000720653,0.999999998,8.766947985,,3.836500237,0.908140298,
0.3,7,0.6,200,1,1,0.000815383,0.999999997,8.76705718,,3.83657385,0.908136773,
0.3,7,0.6,400,1,1,0.000693639,0.999999998,8.766987562,,3.83665705,0.908132788,
0.3,6,0.6,100,1,1,0.015046385,0.999998632,8.6205163,,3.838097477,0.908063794,
0.1,4,0.6,300,10,0.8,3.050309898,0.962525433,8.747809887,,3.838620262,0.908038748,
0.01,5,0.7,300,5,0.6,9.499730937,0.637799275,9.98892663,,3.840806713,0.907933957,
0.01,6,0.7,300,5,0.6,9.499640609,0.637805667,9.995631437,,3.840818608,0.907933386,
0.01,7,0.7,300,5,0.6,9.499639747,0.637805734,9.995632391,,3.840818608,0.907933386,
0.01,8,0.7,300,5,0.6,9.499639747,0.637805734,9.995632391,,3.840818608,0.907933386,
0.3,6,0.6,300,1,1,0.000749457,0.999999998,8.618041515,,3.841174794,0.90791631,
0.3,6,0.6,200,1,1,0.000848061,0.999999997,8.61804533,,3.84118753,0.907915699,
0.3,6,0.6,400,1,1,0.000711857,0.999999998,8.618055582,,3.841213586,0.90791445,
0.4,8,0.6,400,10,1,0.021803519,0.999997748,8.658887854,,3.841799533,0.907886354,
0.3,8,0.8,100,3,1,0.050006754,0.999989358,8.926250219,,3.843386912,0.907810218,
0.2,5,0.7,100,3,1,0.581210714,0.998610344,8.971264954,,3.843703612,0.907795024,
0.1,6,0.6,300,10,1,2.985816651,0.964064648,8.726929779,,3.843734699,0.907793533,
0.3,8,0.6,100,1,1,0.012679175,0.999999174,8.790373087,,3.844402576,0.907761487,
0.01,4,0.7,400,3,0.6,6.748384788,0.817153623,9.172829618,,3.845843212,0.907692344,
0.1,4,0.9,100,10,0.8,5.528792323,0.877201268,9.578372002,,3.847249989,0.907624801,
0.2,8,0.7,200,10,1,1.184738159,0.994295438,8.894767399,,3.847469408,0.907614263,
0.2,5,0.7,200,10,1,1.191655951,0.99422601,8.966040964,,3.848458301,0.907566767,
0.01,4,0.6,300,1,1,5.343928231,0.885209526,8.622265329,,3.849455295,0.907518868,
0.3,8,0.6,400,1,1,0.000703247,0.999999998,8.790603638,,3.850208975,0.907482651,
0.3,8,0.6,300,1,1,0.000730757,0.999999998,8.790555239,,3.850297263,0.907478408,
0.3,8,0.6,200,1,1,0.000832658,0.999999997,8.790638685,,3.85030615,0.907477981,
0.1,5,0.6,200,5,1,2.121877703,0.981740576,8.711140633,,3.851765106,0.907407851,
